Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       3/9           __gnu_cxx::new_allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::max_size() const [136]
-----------------------------------------------
                0.00    0.00       3/3           void std::allocator_traits<std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::construct<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&>(std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >&, std::chrono::duration<long, std::ratio<1l, 1000000000l> >*, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [177]
[161]    0.0    0.00    0.00       3         void __gnu_cxx::new_allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::construct<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&>(std::chrono::duration<long, std::ratio<1l, 1000000000l> >*, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [161]
                0.00    0.00       3/9           std::chrono::duration<long, std::ratio<1l, 1000000000l> > const& std::forward<std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&>(std::remove_reference<std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&>::type&) [137]
                0.00    0.00       3/2999781     operator new(unsigned long, void*) [60]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<BinTreeNode<int>*>::allocator() [166]
[162]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<BinTreeNode<int>*>::new_allocator() [162]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<BinTreeNode<int>*>::~allocator() [167]
[163]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<BinTreeNode<int>*>::~new_allocator() [163]
-----------------------------------------------
                0.00    0.00       3/3           void std::vector<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::_M_realloc_insert<std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&>(__gnu_cxx::__normal_iterator<std::chrono::duration<long, std::ratio<1l, 1000000000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > > >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [186]
[164]    0.0    0.00    0.00       3         __gnu_cxx::__normal_iterator<std::chrono::duration<long, std::ratio<1l, 1000000000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > > >::difference_type __gnu_cxx::operator-<std::chrono::duration<long, std::ratio<1l, 1000000000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > > >(__gnu_cxx::__normal_iterator<std::chrono::duration<long, std::ratio<1l, 1000000000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > > > const&, __gnu_cxx::__normal_iterator<std::chrono::duration<long, std::ratio<1l, 1000000000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > > > const&) [164]
                0.00    0.00       6/12          __gnu_cxx::__normal_iterator<std::chrono::duration<long, std::ratio<1l, 1000000000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > > >::base() const [129]
-----------------------------------------------
                0.00    0.00       3/3           void std::vector<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::_M_realloc_insert<std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&>(__gnu_cxx::__normal_iterator<std::chrono::duration<long, std::ratio<1l, 1000000000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > > >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [186]
[165]    0.0    0.00    0.00       3         std::vector<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::_M_check_len(unsigned long, char const*) const [165]
                0.00    0.00      12/18          std::vector<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::size() const [127]
                0.00    0.00       6/6           std::vector<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::max_size() const [142]
                0.00    0.00       3/47          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [88]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_Deque_impl::_Deque_impl() [168]
[166]    0.0    0.00    0.00       3         std::allocator<BinTreeNode<int>*>::allocator() [166]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<BinTreeNode<int>*>::new_allocator() [162]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_Deque_impl::~_Deque_impl() [169]
[167]    0.0    0.00    0.00       3         std::allocator<BinTreeNode<int>*>::~allocator() [167]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<BinTreeNode<int>*>::~new_allocator() [163]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_Deque_base() [173]
[168]    0.0    0.00    0.00       3         std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_Deque_impl::_Deque_impl() [168]
                0.00    0.00       6/6           std::_Deque_iterator<BinTreeNode<int>*, BinTreeNode<int>*&, BinTreeNode<int>**>::_Deque_iterator() [144]
                0.00    0.00       3/3           std::allocator<BinTreeNode<int>*>::allocator() [166]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::~_Deque_base() [48]
[169]    0.0    0.00    0.00       3         std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_Deque_impl::~_Deque_impl() [169]
                0.00    0.00       3/3           std::allocator<BinTreeNode<int>*>::~allocator() [167]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_M_initialize_map(unsigned long) [172]
[170]    0.0    0.00    0.00       3         std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_M_create_nodes(BinTreeNode<int>***, BinTreeNode<int>***) [170]
                0.00    0.00       3/31249       std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_M_allocate_node() [71]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::~_Deque_base() [48]
[171]    0.0    0.00    0.00       3         std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_M_destroy_nodes(BinTreeNode<int>***, BinTreeNode<int>***) [171]
                0.00    0.00       3/31249       std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_M_deallocate_node(BinTreeNode<int>**) [72]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_Deque_base() [173]
[172]    0.0    0.00    0.00       3         std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_M_initialize_map(unsigned long) [172]
                0.00    0.00       6/125086      std::__deque_buf_size(unsigned long) [65]
                0.00    0.00       6/62582       std::_Deque_iterator<BinTreeNode<int>*, BinTreeNode<int>*&, BinTreeNode<int>**>::_M_set_node(BinTreeNode<int>***) [66]
                0.00    0.00       3/47          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [88]
                0.00    0.00       3/23          std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_M_allocate_map(unsigned long) [114]
                0.00    0.00       3/3           std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_M_create_nodes(BinTreeNode<int>***, BinTreeNode<int>***) [170]
-----------------------------------------------
                0.00    0.00       3/3           std::deque<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::deque() [179]
[173]    0.0    0.00    0.00       3         std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_Deque_base() [173]
                0.00    0.00       3/3           std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_Deque_impl::_Deque_impl() [168]
                0.00    0.00       3/3           std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_M_initialize_map(unsigned long) [172]
-----------------------------------------------
                0.00    0.00       3/3           void std::vector<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::_M_realloc_insert<std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&>(__gnu_cxx::__normal_iterator<std::chrono::duration<long, std::ratio<1l, 1000000000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > > >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [186]
[174]    0.0    0.00    0.00       3         std::_Vector_base<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::_M_allocate(unsigned long) [174]
                0.00    0.00       3/3           std::allocator_traits<std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::allocate(std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >&, unsigned long) [176]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::_M_deallocate(std::chrono::duration<long, std::ratio<1l, 1000000000l> >*, unsigned long) [155]
[175]    0.0    0.00    0.00       3         std::allocator_traits<std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::deallocate(std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >&, std::chrono::duration<long, std::ratio<1l, 1000000000l> >*, unsigned long) [175]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::deallocate(std::chrono::duration<long, std::ratio<1l, 1000000000l> >*, unsigned long) [159]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::_M_allocate(unsigned long) [174]
[176]    0.0    0.00    0.00       3         std::allocator_traits<std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::allocate(std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >&, unsigned long) [176]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::allocate(unsigned long, void const*) [160]
-----------------------------------------------
                0.00    0.00       3/3           void std::vector<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::_M_realloc_insert<std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&>(__gnu_cxx::__normal_iterator<std::chrono::duration<long, std::ratio<1l, 1000000000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > > >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [186]
[177]    0.0    0.00    0.00       3         void std::allocator_traits<std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > > >::construct<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&>(std::allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >&, std::chrono::duration<long, std::ratio<1l, 1000000000l> >*, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [177]
                0.00    0.00       3/9           std::chrono::duration<long, std::ratio<1l, 1000000000l> > const& std::forward<std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&>(std::remove_reference<std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&>::type&) [137]
                0.00    0.00       3/3           void __gnu_cxx::new_allocator<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::construct<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&>(std::chrono::duration<long, std::ratio<1l, 1000000000l> >*, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [161]
